 0.000000	 0.500000	BirdA
 0.275000	 5.400000	BirdNoise
 5.175000	 7.600000	BirdA
 7.375000	14.525000	BirdNoise
14.300000	15.700000	BirdA
15.475000	15.850000	BirdNoise
15.625000	16.225000	BirdA
16.000000	19.950000	BirdNoise
19.725000	22.200000	BirdA
21.975000	27.550000	BirdNoise
27.325000	29.900000	BirdA
29.675000	35.275000	BirdNoise
35.050000	37.500000	BirdA
37.275000	42.325000	BirdNoise
42.100000	44.350000	BirdA
44.125000	51.350000	BirdNoise
51.125000	53.850000	BirdA
53.625000	58.575000	BirdNoise
