 0.000000	 2.200000	BirdI
 1.975000	 9.050000	Noise
 8.825000	 9.075000	BirdI
 8.850000	 9.100000	Noise
 8.875000	 9.425000	BirdI
 9.200000	 9.500000	Noise
 9.275000	11.500000	BirdI
11.275000	17.025000	Noise
16.800000	20.125000	BirdI
19.900000	24.350000	Noise
24.125000	24.425000	BirdI
24.200000	24.450000	Noise
24.225000	26.150000	BirdI
25.925000	32.500000	Noise
32.275000	35.750000	BirdI
35.525000	41.000000	Noise
40.775000	43.625000	BirdI
43.400000	53.250000	Noise
53.025000	55.100000	BirdI
54.875000	58.400000	Noise
58.175000	58.650000	BirdI
58.425000	58.675000	Noise
58.450000	59.500000	BirdI
