 0.000000	 2.050000	BirdNoise
 1.825000	 2.100000	BirdB
 1.875000	 2.225000	BirdNoise
 2.000000	 2.250000	BirdB
 2.025000	 2.600000	BirdNoise
 2.375000	 3.225000	BirdB
 3.000000	 3.350000	BirdNoise
 3.125000	 3.375000	BirdB
 3.150000	 3.475000	BirdNoise
 3.250000	 3.525000	BirdE
 3.300000	 4.225000	BirdB
 4.000000	 4.600000	BirdNoise
 4.375000	 4.775000	BirdB
 4.550000	 5.200000	BirdNoise
 4.975000	 6.050000	BirdB
 5.825000	 6.100000	BirdNoise
 5.875000	 6.375000	BirdB
 6.150000	 6.400000	BirdE
 6.175000	 6.875000	BirdB
 6.650000	 6.900000	BirdNoise
 6.675000	 6.950000	BirdB
 6.725000	 6.975000	BirdNoise
 6.750000	 7.125000	BirdF
 6.900000	 8.300000	BirdA
 8.075000	 8.450000	BirdNoise
 8.225000	 8.500000	BirdB
 8.275000	 8.525000	BirdNoise
 8.300000	 8.550000	BirdB
 8.325000	 8.575000	BirdNoise
 8.350000	 8.600000	BirdB
 8.375000	 9.000000	BirdNoise
 8.775000	 9.450000	BirdB
 9.225000	 9.625000	BirdNoise
 9.400000	12.150000	BirdB
11.925000	12.250000	BirdNoise
12.025000	12.425000	BirdB
12.200000	12.525000	BirdNoise
12.300000	12.550000	BirdB
12.325000	12.600000	BirdNoise
12.375000	12.625000	BirdF
12.400000	13.050000	BirdNoise
12.825000	13.150000	BirdB
12.925000	13.175000	BirdNoise
12.950000	13.300000	BirdB
13.075000	13.400000	BirdF
13.175000	13.525000	BirdNoise
13.300000	13.550000	BirdF
13.325000	13.575000	BirdNoise
13.350000	13.600000	BirdF
13.375000	13.625000	BirdNoise
13.400000	13.700000	BirdF
13.475000	14.175000	BirdNoise
13.950000	14.225000	BirdB
14.000000	16.000000	BirdNoise
15.775000	16.150000	BirdB
15.925000	16.500000	BirdNoise
16.275000	18.600000	BirdA
18.375000	18.625000	BirdNoise
18.400000	22.075000	BirdB
21.850000	22.125000	BirdA
21.900000	23.125000	BirdB
22.900000	23.575000	BirdNoise
23.350000	23.625000	BirdE
23.400000	23.825000	BirdNoise
23.600000	24.325000	BirdB
24.100000	24.350000	BirdNoise
24.125000	24.500000	BirdE
24.275000	24.525000	BirdNoise
24.300000	25.100000	BirdB
24.875000	25.750000	BirdA
25.525000	25.875000	BirdB
25.650000	25.900000	BirdA
25.675000	26.075000	BirdB
25.850000	26.100000	BirdA
25.875000	26.125000	BirdB
25.900000	26.225000	BirdA
26.000000	27.075000	BirdB
26.850000	27.150000	BirdNoise
26.925000	27.275000	BirdB
27.050000	27.525000	BirdNoise
27.300000	27.725000	BirdA
27.500000	28.075000	BirdB
27.850000	28.125000	BirdNoise
27.900000	28.400000	BirdB
28.175000	28.450000	BirdNoise
28.225000	28.525000	BirdB
28.300000	28.550000	BirdNoise
28.325000	28.725000	BirdB
28.500000	28.775000	BirdNoise
28.550000	28.825000	BirdB
28.600000	28.850000	BirdNoise
28.625000	31.400000	BirdB
31.175000	31.575000	BirdNoise
31.350000	31.750000	BirdB
31.525000	33.500000	BirdA
33.275000	33.950000	BirdB
33.725000	35.150000	BirdNoise
34.925000	38.200000	BirdB
37.975000	38.225000	BirdNoise
38.000000	38.250000	BirdB
38.025000	38.450000	Noise
38.225000	40.175000	BirdB
39.950000	40.225000	BirdA
40.000000	40.275000	BirdB
40.050000	40.375000	BirdA
40.150000	40.550000	BirdB
40.325000	40.725000	BirdA
40.500000	40.750000	BirdB
40.525000	42.400000	BirdA
42.175000	45.900000	BirdB
45.675000	46.675000	BirdNoise
46.450000	46.700000	BirdB
46.475000	46.750000	BirdNoise
46.525000	46.850000	BirdB
46.625000	46.950000	BirdA
46.725000	46.975000	BirdNoise
46.750000	47.075000	BirdB
46.850000	47.375000	BirdNoise
47.150000	47.400000	BirdB
47.175000	47.475000	BirdA
47.250000	47.550000	BirdNoise
47.325000	47.575000	BirdB
47.350000	47.775000	BirdNoise
47.550000	47.800000	BirdF
47.575000	48.100000	BirdNoise
47.875000	48.175000	BirdB
47.950000	48.400000	BirdNoise
48.175000	48.500000	BirdB
48.275000	48.550000	BirdNoise
48.325000	49.350000	BirdA
49.125000	49.375000	BirdB
49.150000	49.600000	BirdA
49.375000	49.950000	BirdB
49.725000	49.975000	BirdA
49.750000	53.550000	BirdB
53.325000	53.600000	BirdNoise
53.375000	53.625000	BirdB
53.400000	53.775000	BirdNoise
53.550000	53.925000	BirdB
53.700000	55.000000	BirdNoise
54.775000	55.025000	BirdB
54.800000	55.050000	BirdNoise
54.825000	55.125000	BirdB
54.900000	55.200000	BirdNoise
54.975000	55.425000	BirdB
55.200000	55.450000	BirdNoise
55.225000	56.500000	BirdA
56.275000	56.725000	BirdB
56.500000	56.925000	BirdA
56.700000	56.950000	BirdB
56.725000	57.025000	BirdA
56.800000	57.075000	BirdB
56.850000	57.100000	BirdA
56.875000	57.200000	BirdB
56.975000	57.275000	BirdA
57.050000	59.425000	BirdB
59.200000	59.725000	BirdNoise
59.500000	59.825000	BirdB
59.600000	59.875000	BirdNoise
59.650000	59.975000	BirdB
