 0.000000	 1.775000	BirdNoise
 1.550000	 3.150000	BirdA
 2.925000	 3.350000	BirdB
 3.125000	 3.550000	BirdA
 3.325000	 3.725000	BirdB
 3.500000	 4.025000	BirdA
 3.800000	 4.275000	BirdB
 4.050000	 4.425000	BirdA
 4.200000	 5.075000	BirdNoise
 4.850000	 5.300000	BirdB
 5.075000	 7.575000	BirdNoise
 7.350000	 7.600000	BirdB
 7.375000	 7.625000	BirdNoise
 7.400000	 7.650000	BirdB
 7.425000	 7.750000	BirdNoise
 7.525000	 7.900000	BirdB
 7.675000	 7.925000	BirdNoise
 7.700000	 7.950000	BirdB
 7.725000	 8.625000	BirdNoise
 8.400000	 8.700000	BirdB
 8.475000	 8.750000	BirdNoise
 8.525000	11.175000	BirdA
10.950000	14.975000	BirdNoise
14.750000	16.350000	BirdA
16.125000	16.425000	BirdB
16.200000	16.900000	BirdA
16.675000	16.925000	BirdB
16.700000	17.500000	BirdA
17.275000	17.650000	BirdNoise
17.425000	17.800000	BirdB
17.575000	22.400000	BirdNoise
22.175000	22.600000	BirdB
22.375000	22.650000	BirdNoise
22.425000	22.675000	BirdB
22.450000	23.075000	BirdNoise
22.850000	23.175000	BirdB
22.950000	23.225000	BirdNoise
23.000000	23.250000	BirdB
23.025000	23.750000	BirdNoise
23.525000	23.900000	BirdB
23.675000	24.150000	BirdNoise
23.925000	25.800000	BirdB
25.575000	26.050000	BirdNoise
25.825000	26.600000	BirdB
26.375000	27.675000	BirdNoise
27.450000	27.875000	BirdB
27.650000	28.550000	BirdNoise
28.325000	28.575000	BirdB
28.350000	28.900000	BirdNoise
28.675000	29.150000	BirdB
28.925000	29.350000	BirdNoise
29.125000	29.525000	BirdB
29.300000	29.575000	BirdNoise
29.350000	30.100000	BirdB
29.875000	30.175000	BirdNoise
29.950000	30.200000	BirdB
29.975000	30.800000	BirdNoise
30.575000	30.850000	BirdB
30.625000	30.875000	BirdNoise
30.650000	30.900000	BirdB
30.675000	30.975000	BirdNoise
30.750000	31.125000	BirdE
30.900000	31.400000	BirdNoise
31.175000	31.625000	Noise
31.400000	31.950000	BirdNoise
31.725000	32.175000	Noise
31.950000	32.225000	BirdNoise
32.000000	34.650000	BirdB
34.425000	34.675000	BirdF
34.450000	34.700000	BirdB
34.475000	35.075000	BirdNoise
34.850000	35.325000	BirdB
35.100000	36.800000	BirdNoise
36.575000	37.025000	BirdA
36.800000	37.250000	BirdNoise
37.025000	37.275000	BirdB
37.050000	37.300000	BirdNoise
37.075000	37.350000	BirdB
37.125000	37.375000	BirdNoise
37.150000	37.425000	BirdB
37.200000	37.800000	BirdNoise
37.575000	37.850000	BirdB
37.625000	37.875000	BirdNoise
37.650000	37.900000	BirdB
37.675000	37.975000	BirdA
37.750000	38.100000	BirdNoise
37.875000	39.300000	BirdB
39.075000	39.475000	BirdNoise
39.250000	39.700000	Noise
39.475000	39.725000	BirdNoise
39.500000	40.250000	BirdB
40.025000	40.275000	BirdA
40.050000	40.350000	BirdNoise
40.125000	40.625000	BirdA
40.400000	40.750000	BirdB
40.525000	40.775000	BirdA
40.550000	40.825000	BirdB
40.600000	40.875000	BirdNoise
40.650000	40.900000	BirdB
40.675000	40.975000	BirdNoise
40.750000	41.000000	BirdB
40.775000	41.100000	BirdNoise
40.875000	41.150000	BirdB
40.925000	41.350000	Noise
41.125000	41.450000	BirdNoise
41.225000	41.475000	BirdF
41.250000	41.500000	BirdNoise
41.275000	41.525000	BirdA
41.300000	41.550000	BirdE
41.325000	41.575000	BirdA
41.350000	41.600000	BirdE
41.375000	41.625000	BirdB
41.400000	42.075000	BirdNoise
41.850000	42.150000	BirdB
41.925000	43.350000	BirdNoise
43.125000	43.375000	BirdA
43.150000	43.400000	BirdNoise
43.175000	43.600000	BirdA
43.375000	43.725000	BirdNoise
43.500000	43.850000	BirdB
43.625000	44.000000	BirdNoise
43.775000	44.225000	BirdB
44.000000	44.300000	BirdNoise
44.075000	44.550000	BirdB
44.325000	44.625000	BirdA
44.400000	44.700000	BirdNoise
44.475000	46.775000	BirdB
46.550000	47.125000	BirdNoise
46.900000	47.250000	BirdB
47.025000	47.275000	BirdNoise
47.050000	48.200000	BirdB
47.975000	48.300000	BirdNoise
48.075000	48.350000	BirdB
48.125000	48.675000	BirdNoise
48.450000	48.725000	BirdA
48.500000	48.750000	BirdF
48.525000	49.025000	BirdNoise
48.800000	49.075000	BirdF
48.850000	50.200000	BirdNoise
49.975000	50.250000	BirdB
50.025000	50.275000	BirdNoise
50.050000	50.400000	BirdB
50.175000	51.275000	BirdNoise
51.050000	53.125000	BirdB
52.900000	53.600000	BirdNoise
53.375000	53.875000	BirdB
53.650000	53.975000	BirdNoise
53.750000	54.550000	BirdB
54.325000	54.975000	BirdNoise
54.750000	55.150000	BirdB
54.925000	55.175000	BirdNoise
54.950000	55.400000	BirdB
55.175000	55.475000	BirdNoise
55.250000	55.550000	BirdB
55.325000	55.750000	BirdNoise
55.525000	55.825000	BirdB
55.600000	56.375000	BirdNoise
56.150000	56.500000	BirdB
56.275000	56.525000	BirdNoise
56.300000	56.650000	BirdB
56.425000	57.025000	BirdNoise
56.800000	57.125000	BirdB
56.900000	57.150000	BirdA
56.925000	59.575000	BirdB
59.350000	59.925000	BirdNoise
59.700000	59.975000	BirdB
