 0.000000	 9.350000	Noise
 9.125000	 9.400000	BirdR
 9.175000	 9.475000	Noise
 9.250000	 9.825000	BirdR
 9.600000	 9.925000	Noise
 9.700000	10.250000	BirdR
10.025000	10.425000	Noise
10.200000	10.450000	BirdR
10.225000	10.525000	Noise
10.300000	10.550000	BirdR
10.325000	11.100000	Noise
10.875000	11.425000	BirdR
11.200000	11.625000	BirdA
11.400000	11.800000	Noise
11.575000	11.875000	BirdR
11.650000	12.025000	Noise
11.800000	12.050000	BirdR
11.825000	12.075000	Noise
11.850000	12.100000	BirdR
11.875000	12.225000	Noise
12.000000	12.500000	BirdR
12.275000	12.600000	Noise
12.375000	12.650000	BirdR
12.425000	13.225000	Noise
13.000000	13.275000	BirdR
13.050000	13.300000	Noise
13.075000	13.650000	BirdR
13.425000	13.950000	Noise
13.725000	14.750000	BirdR
14.525000	14.775000	Noise
14.550000	14.800000	BirdR
14.575000	15.075000	Noise
14.850000	15.100000	BirdR
14.875000	15.125000	Noise
14.900000	15.175000	BirdR
14.950000	15.700000	Noise
15.475000	15.725000	BirdR
15.500000	16.025000	Noise
15.800000	16.450000	BirdR
16.225000	17.300000	Noise
17.075000	17.900000	BirdR
17.675000	18.225000	Noise
18.000000	19.025000	BirdR
18.800000	19.175000	BirdA
18.950000	19.250000	Noise
19.025000	21.150000	BirdR
20.925000	22.325000	Noise
22.100000	22.400000	BirdR
22.175000	22.500000	Noise
22.275000	22.575000	BirdR
22.350000	23.275000	Noise
23.050000	23.575000	BirdR
23.350000	23.675000	Noise
23.450000	23.700000	BirdR
23.475000	23.725000	Noise
23.500000	24.575000	BirdR
24.350000	24.775000	BirdA
24.550000	25.000000	Noise
24.775000	25.925000	BirdR
25.700000	26.000000	BirdA
25.775000	26.950000	BirdR
26.725000	27.550000	Noise
27.325000	27.600000	BirdR
27.375000	31.225000	Noise
31.000000	31.350000	BirdNoise
31.125000	31.375000	BirdR
31.150000	31.525000	BirdNoise
31.300000	31.550000	BirdS
31.325000	31.575000	BirdNoise
31.350000	31.625000	BirdS
31.400000	31.775000	Noise
31.550000	31.825000	BirdNoise
31.600000	31.850000	Noise
31.625000	31.875000	BirdNoise
31.650000	32.150000	Noise
31.925000	32.175000	BirdR
31.950000	32.275000	Noise
32.050000	32.750000	BirdR
32.525000	35.300000	Noise
35.075000	37.150000	BirdR
36.925000	38.650000	Noise
38.425000	38.950000	BirdR
38.725000	38.975000	Noise
38.750000	39.700000	BirdR
39.475000	39.750000	Noise
39.525000	39.775000	BirdR
39.550000	40.450000	Noise
40.225000	40.500000	BirdR
40.275000	40.550000	Noise
40.325000	40.600000	BirdR
40.375000	40.925000	Noise
40.700000	41.275000	BirdR
41.050000	41.475000	Noise
41.250000	43.050000	BirdR
42.825000	43.075000	Noise
42.850000	43.225000	BirdNoise
43.000000	44.800000	Noise
44.575000	44.825000	BirdS
44.600000	44.850000	Noise
44.625000	44.925000	BirdS
44.700000	45.700000	Noise
45.475000	45.725000	BirdR
45.500000	45.775000	Noise
45.550000	45.875000	BirdR
45.650000	45.950000	Noise
45.725000	46.000000	BirdR
45.775000	46.375000	Noise
46.150000	46.400000	BirdS
46.175000	46.625000	Noise
46.400000	46.775000	BirdR
46.550000	47.175000	BirdNoise
46.950000	47.600000	Noise
47.375000	47.950000	BirdNoise
47.725000	51.600000	Noise
51.375000	51.650000	BirdR
51.425000	51.675000	Noise
51.450000	51.750000	BirdR
51.525000	52.200000	Noise
51.975000	52.225000	BirdR
52.000000	52.300000	Noise
52.075000	52.400000	BirdS
52.175000	52.425000	BirdR
52.200000	52.450000	BirdS
52.225000	52.475000	BirdR
52.250000	52.500000	Noise
52.275000	52.525000	BirdR
52.300000	52.625000	Noise
52.400000	52.725000	BirdNoise
52.500000	53.000000	Noise
52.775000	53.025000	BirdR
52.800000	57.900000	Noise
57.675000	58.000000	BirdR
57.775000	58.575000	Noise
58.350000	58.625000	BirdS
58.400000	58.800000	Noise
58.575000	58.950000	BirdR
58.725000	59.975000	Noise
