0.000000	1.510490	BirdP
1.510490	5.076923	BirdN
5.076923	6.503497	BirdR
6.503497	8.223776	BirdNoise
8.223776	10.783217	BirdR
10.783217	11.706294	BirdNoise
11.706294	13.132867	BirdR
13.132867	14.979021	BirdM
14.979021	16.741259	BirdR
16.741259	19.384615	Noise
19.384615	20.811189	BirdR
20.811189	22.363636	Noise
22.363636	24.419580	BirdR
24.419580	25.972028	Noise
25.972028	28.027972	BirdR
28.027972	29.832168	Noise
29.832168	31.804196	BirdR
31.804196	33.818182	Noise
33.818182	35.454545	BirdR
35.454545	36.293706	Noise
36.293706	38.349650	BirdR
38.349650	39.272727	Noise
39.272727	40.783217	BirdR
40.783217	42.335664	Noise
42.335664	44.181818	BirdR
44.181818	46.447552	Noise
46.447552	48.251748	BirdR
48.251748	51.230769	Noise
51.230769	52.951049	BirdR
52.951049	54.671329	Noise
54.671329	56.769231	BirdR
56.769231	58.741259	Noise
58.741259	59.496503	BirdP
59.496503	60.000000	BirdR
