0.000000	1.006993	BirdP
1.006993	2.601399	BirdR
2.601399	4.027972	Noise
4.027972	5.790210	BirdR
5.790210	7.258741	BirdP
7.258741	8.685315	BirdR
8.685315	10.447552	BirdP
10.447552	11.958042	BirdR
11.958042	14.391608	Noise
14.391608	15.524476	BirdR
15.524476	19.048951	Noise
19.048951	20.769231	BirdR
20.769231	22.573427	Noise
22.573427	24.167832	BirdR
24.167832	26.391608	Noise
26.391608	28.111888	BirdR
28.111888	29.622378	Noise
29.622378	30.713287	BirdS
30.713287	33.860140	Noise
33.860140	36.629371	BirdS
36.629371	37.972028	Noise
37.972028	40.111888	BirdS
40.111888	42.419580	Noise
42.419580	43.888112	BirdS
43.888112	47.538462	Noise
47.538462	49.132867	BirdS
49.132867	51.902098	Noise
51.902098	53.706294	BirdS
53.706294	60.083916	Noise
