0.000000	3.734266	BirdNoise
3.734266	10.069930	BirdM
10.069930	12.713287	BirdNoise
12.713287	16.195804	BirdM
16.195804	20.055944	Bird N
20.055944	22.615385	BirdNoise
22.615385	24.293706	BirdM
24.293706	25.552448	Noise
25.552448	28.489510	BirdM
28.489510	29.496503	Noise
29.496503	30.629371	BirdN
30.629371	35.160839	BirdM
35.160839	37.258741	BirdN
37.258741	39.734266	Noise
39.734266	41.370629	BirdNoise
41.370629	44.223776	Noise
44.223776	45.734266	BirdNoise
45.734266	47.790210	Noise
47.790210	55.090909	BirdM
55.090909	60.000000	BirdNoise
