0.000000	1.108949	BirdNoise
1.108949	4.747082	BirdB
4.747082	6.964981	BirdA
6.964981	7.859922	BirdNoise
7.859922	11.614786	BirdB
11.614786	11.964981	Noise
11.964981	15.000000	BirdA
15.000000	16.011673	BirdNoise
16.011673	19.455253	BirdB
19.455253	22.431907	BirdNoise
22.431907	25.564202	BirdB
25.564202	29.435798	BirdNoise
29.435798	32.723735	BirdB
32.723735	33.093385	Noise
33.093385	35.992218	BirdA
35.992218	39.980545	BirdB
39.980545	44.357977	BirdNoise
44.357977	47.704280	BirdB
47.704280	50.622568	BirdA
50.622568	53.093385	Noise
53.093385	56.867704	BirdB
56.867704	60.000000	Noise
