0.000000	1.712062	BirdNoise
1.712062	4.357977	BirdA
4.357977	8.715953	BirdNoise
8.715953	11.439689	BirdA
11.439689	14.552529	Noise
14.552529	18.521401	BirdB
14.552529	18.521401	BirdA
18.521401	20.389105	BirdC
20.389105	22.801556	BirdNoise
22.801556	24.513619	BirdC
24.513619	26.770428	BirdB
26.770428	30.894942	BirdNoise
30.894942	32.451362	Noise
32.451362	34.863813	BirdB
34.863813	37.431907	BirdNoise
37.431907	38.287938	BirdNoise
38.287938	41.011673	BirdB
41.011673	44.357977	BirdNoise
44.357977	46.614786	BirdB
46.614786	51.517510	BirdNoise
51.517510	53.463035	BirdB
53.463035	56.731518	BirdNoise
56.731518	58.521401	BirdB
58.521401	60.000000	Noise
