0.000000	0.700389	BirdF
0.700389	1.167315	BirdE
1.167315	5.758755	BirdNoise
5.758755	6.692607	BirdF
6.692607	10.583658	BirdNoise
10.583658	11.439689	BirdF
11.439689	11.828794	BirdNoise
11.828794	12.373541	BirdE
12.373541	14.474708	BirdNoise
14.474708	15.330739	BirdF
15.330739	19.143969	BirdNoise
19.143969	20.155642	BirdF
20.155642	24.435798	BirdNoise
24.435798	25.214008	BirdE
25.214008	30.038911	BirdNoise
30.038911	30.505837	BirdE
30.505837	31.206226	BirdNoise
31.206226	31.750973	BirdE
31.750973	35.330739	BirdNoise
35.330739	35.953307	BirdE
35.953307	37.120623	BirdNoise
37.120623	37.821012	BirdE
37.821012	38.521401	BirdNoise
38.521401	39.221790	BirdE
39.221790	40.389105	BirdNoise
40.389105	40.933852	BirdE
40.933852	42.101167	Noise
42.101167	42.957198	BirdE
42.957198	44.513619	BirdNoise
44.513619	45.136187	BirdE
45.136187	45.447471	Noise
45.447471	46.147860	BirdE
46.147860	46.459144	Noise
46.459144	47.003891	BirdF
47.003891	47.392996	Noise
47.392996	48.171206	BirdF
48.171206	50.583658	BirdNoise
50.583658	51.361868	BirdE
51.361868	52.996109	Noise
52.996109	53.540856	BirdE
53.540856	54.785992	BirdNoise
54.785992	55.642023	BirdE
55.642023	56.031128	Noise
56.031128	56.498054	BirdE
56.498054	56.964981	Noise
56.964981	58.365759	BirdE
58.365759	58.910506	BirdNoise
58.910506	59.610895	BirdE
59.610895	60.000000	Noise
