0.000000	0.671329	Noise
0.671329	2.643357	Bird N
2.643357	4.825175	Bird T
4.825175	9.482517	Noise
9.482517	11.706294	Bird T
11.706294	15.776224	Noise
15.776224	18.461538	BirdT
18.461538	24.293706	Noise
24.293706	27.146853	BirdN
27.146853	30.041958	Noise
30.041958	35.034965	BirdN
35.034965	39.146853	Noise
39.146853	43.216783	BirdN
43.216783	43.216783	Noise
45.314685	46.657343	BirdP
46.657343	47.076923	Noise
47.076923	47.958042	BirdP
47.958042	50.055944	Noise
50.055944	51.650350	BirdR
51.650350	53.958042	BirdN
53.958042	55.678322	Noise
55.678322	60.000000	BirdN
