0.000000	2.601399	BirdN
2.601399	4.069930	Noise
4.069930	5.706294	BirdN
5.706294	7.846154	BirdNoise
7.846154	9.188811	BirdM
9.188811	11.496503	Noise
11.496503	16.111888	BirdP
16.111888	18.335664	Noise
18.335664	21.272727	BirdN
21.272727	24.713287	Noise
24.713287	25.972028	BirdP
25.972028	27.776224	BirdN
27.776224	30.335664	Noise
30.335664	33.272727	BirdN
33.272727	37.258741	Noise
37.258741	39.986014	BirdN
39.986014	46.069930	Noise
46.069930	49.090909	BirdN
49.090909	50.811189	Noise
50.811189	52.615385	BirdN
52.615385	54.545455	BirdM
54.545455	56.139860	BirdP
56.139860	57.356643	BirdP
57.356643	60.000000	BirdN
