0.000000	4.447552	Noise
4.447552	5.748252	BirdM
5.748252	7.762238	Noise
7.762238	8.685315	BirdN
8.685315	10.321678	Noise
10.321678	11.748252	BirdN
11.748252	13.636364	Noise
13.636364	18.923077	Bird P
18.923077	20.685315	BirdM
20.685315	22.069930	BirdP
22.069930	23.538462	BirdM
23.538462	26.013986	BirdP
26.013986	26.937063	BirdN
26.937063	27.986014	BirdP
29.160839	31.594406	BirdP
31.594406	33.692308	Noise
33.692308	36.797203	BirdP
36.797203	38.769231	Noise
38.769231	47.370629	BirdP
47.370629	50.307692	Noise
50.307692	52.741259	BirdP
52.741259	60.000000	Noise
57.146853	60.000000	BirdP
