0.000043	2.184533	Noise
2.184533	13.824358	BirdI
13.828096	15.335424	Noise
15.335424	18.874368	BirdI
18.874368	20.163243	Noise
20.163243	24.619691	BirdI
24.619691	25.777493	Noise
25.777493	28.049408	BirdI
28.049408	29.469355	Noise
29.469355	31.959723	BirdI
31.959723	33.707349	Noise
33.707349	35.957419	BirdI
35.957419	38.644395	Noise
38.644395	42.947925	BirdI
42.947925	44.957696	Noise
44.957696	46.705323	BirdI
46.705323	48.452949	Noise
48.452949	52.712789	BirdI
52.712789	55.181312	Noise
55.181312	60.000000	BirdI
