0.000000	1.449488	Noise
1.449488	4.260615	BirdI
4.260615	5.841874	Noise
5.841874	7.994143	BirdI
7.994143	10.212299	Noise
10.212299	12.803807	BirdI
12.803807	19.633968	Noise
19.633968	21.742313	BirdH
21.742313	24.731881	Noise
24.731881	27.496340	BirdH
27.496340	30.362372	Noise
30.362372	33.140556	BirdI
33.140556	35.095168	Noise
35.095168	36.346999	BirdI
36.346999	37.401171	BirdH
37.401171	40.739385	Noise
40.739385	43.462665	BirdI
43.462665	46.471449	Noise
46.471449	48.799414	BirdI
48.799414	53.345534	Noise
53.367496	55.937042	BirdI
55.937042	58.682284	Noise
58.682284	60.000000	BirdI
