0.000000	0.209790	Noise
0.209790	0.671329	BirdP
0.671329	9.020979	Noise
9.020979	11.034965	BirdM
11.034965	13.006993	Noise
13.006993	14.769231	BirdP
14.769231	17.034965	Noise
17.034965	19.468531	BirdP
19.468531	21.650350	Noise
21.650350	24.293706	BirdNoise
24.293706	24.293706	BirdN
25.762238	27.608392	BirdP
27.608392	28.825175	BirdN
28.825175	30.293706	BirdP
30.293706	32.013986	BirdN
32.013986	35.454545	Noise
35.454545	37.048951	BirdM
37.048951	38.013986	Noise
38.013986	42.335664	BirdP
42.335664	45.440559	BirdNOise
45.440559	46.993007	Noise
46.993007	48.167832	BirdN
48.167832	49.426573	BirdP
49.426573	50.895105	BirdN
50.895105	51.902098	Noise
51.902098	52.573427	BirdM
52.573427	60.000000	Noise
