0.000000	0.883219	BirdNoise
0.883219	1.766438	BirdB
1.766438	4.710500	BirdB
1.766438	4.710500	BirdA
4.710500	8.478901	BirdNoise
8.478901	11.128557	BirdB
11.128557	13.778214	BirdA
13.778214	19.901865	BirdNoise
19.901865	22.728165	BirdA
22.728165	26.967615	WhiteNoise
26.967615	29.558391	BirdA
29.558391	35.682041	WhiteNoise
35.682041	38.684985	BirdA
38.684985	40.981354	WhiteNoise
40.981354	42.924436	BirdNoise
42.924436	46.457311	WhiteNoise
46.457311	49.636899	BirdA
49.636899	55.937193	BirdNoise
55.937193	58.704612	BirdA
58.704612	60.000000	WhiteNoise
